일자,시가,고가,저가,종가,Close5ma,Close10ma,Close20ma,Close60ma,거래량,RSI,CCI,ADX,WilliamsR,UpDI,DownDI,Net Institutional Buying,외국인 순매수
2021-07-01,"80,500","80,600","80,000","80,100",98.82,99.26,98.88,98.2,"13,382,882",44.00%,-84,20.38%,-80.00%,22.86,32.28,"-3,019,732","-1,720,492"
2021-06-30,"81,100","81,400","80,700","80,700",99.29,99.9,99.45,98.82,"13,288,643",47.83%,5.46,20.88%,-56.00%,25.77,23.68,"-682,200","-475,076"
2021-06-29,"81,900","82,100","80,800","81,000",99.8,100.14,99.82,99.09,"15,744,317",49.25%,58.16,23.45%,-44.00%,28.95,24.84,"-1,908,867","-249,507"
2021-06-28,"81,700","82,000","81,600","81,900",101.16,101.26,100.95,100.11,"11,578,529",50.00%,134.38,25.88%,-4.17%,36.15,15.72,"-1,089,336","1,913,745"
2021-06-25,"81,500","81,900","81,200","81,600",101.29,101.07,100.67,99.73,"13,481,405",47.62%,88.78,23.79%,-33.33%,36.95,16.83,"2,456,045","-708,427"
2021-06-24,"80,400","81,400","80,100","81,200",101.07,100.64,100.27,99.24,"18,771,080",41.94%,-9.59,21.70%,-50.00%,32.78,18.86,"1,917,564","-56,196"
2021-06-23,"80,500","80,600","79,900","80,100",99.78,99.31,99.01,97.88,"13,856,548",26.32%,-97.31,20.89%,-84.37%,25.85,23.41,"-848,282","-315,628"
2021-06-22,"80,200","80,300","79,900","80,000",99.23,99.06,98.9,97.72,"11,773,365",44.74%,-122.53,23.35%,-88.24%,23.69,26.38,"-672,784","-760,741"
2021-06-21,"79,700","80,000","79,600","79,900",98.89,98.7,98.78,97.57,"16,063,340",45.45%,-165.84,26.11%,-91.18%,20.26,28.15,"-3,275,182","-4,250,472"
2021-06-18,"81,100","81,100","80,500","80,500",99.48,99.2,99.54,98.28,"14,916,721",50.00%,-79.49,27.62%,-86.21%,23.3,17.35,"540,319","-5,569,964"
2021-06-17,"81,100","81,300","80,700","80,900",99.85,99.48,100.06,98.76,"14,007,385",55.56%,-39.27,29.62%,-61.76%,25.52,15.83,"-2,150,058","-2,189,800"
2021-06-16,"81,500","81,900","81,100","81,800",100.94,100.36,101.26,99.84,"14,999,855",66.18%,41.04,30.57%,-33.33%,30.06,12.18,"-93,825","2,790,119"
2021-06-15,"80,900","81,200","80,600","80,900",100,99.37,100.28,98.73,"10,075,685",59.02%,-17.37,28.76%,-53.85%,23.54,14.16,"-859,171","440,838"
2021-06-14,"80,800","80,900","80,500","80,500",99.26,98.92,99.86,98.23,"10,550,078",55.17%,-34.08,29.36%,-64.10%,21.42,15.72,"-2,304,546","-987,044"
2021-06-11,"81,200","81,700","80,700","81,000",99.53,99.53,100.51,98.79,"14,087,962",61.82%,13.98,31.51%,-51.28%,22.99,13.94,"-468,320","-3,009,398"
2021-06-10,"81,300","81,400","80,900","81,000",99.24,99.64,100.66,98.76,"17,586,995",57.63%,17.63,32.59%,-51.28%,21.97,15.96,"-4,421,004","2,459,439"
2021-06-09,"81,500","82,000","81,100","81,100",98.93,99.94,100.85,98.85,"14,908,823",62.50%,45.08,35.17%,-48.72%,23.44,14.35,"-2,859,758","529,618"
2021-06-08,"82,300","82,600","81,800","81,900",99.98,101.09,101.84,99.81,"12,781,226",70.18%,109.4,36.88%,-28.21%,26.17,6.97,"1,088,520","-1,037,201"
2021-06-07,"82,700","82,800","81,600","81,900",100.29,101.34,101.76,99.79,"16,496,197",70.18%,135.39,33.64%,-28.21%,28.75,7.65,"-65,911","-1,448,698"
2021-06-04,"82,700","82,700","81,500","82,200",101.01,101.99,102.13,100.15,"18,112,259",67.80%,179.41,29.90%,-20.51%,31.75,8.78,"-2,508,004","915,496"
2021-06-03,"81,300","83,000","81,100","82,800",102.27,103,102.87,100.91,"29,546,007",81.16%,276.27,25.77%,-4.88%,36.84,10.18,"4,543,398","5,237,969"
2021-06-02,"80,400","81,400","80,300","80,800",100.6,100.92,100.4,98.5,"16,414,644",56.25%,158.65,21.02%,-22.58%,25.82,13.31,"-937,675","1,606,735"
2021-06-01,"80,500","81,300","80,100","80,600",100.6,100.83,100.09,98.23,"14,058,401",45.95%,149.65,19.33%,-29.03%,28.39,15.35,"1,638,663","22,097"
2021-05-31,"80,300","80,600","79,600","80,500",100.65,100.83,99.91,98.08,"13,321,324",35.48%,42.56,17.72%,-50.00%,23.31,17.96,"-3,086,975","3,169,969"
2021-05-28,"79,800","80,400","79,400","80,100",100.35,100.38,99.34,97.56,"12,360,199",41.18%,-19.16,18.45%,-66.67%,23.77,20.47,"1,966,540","-308,935"
2021-05-27,"80,000","80,000","79,100","79,600",99.72,99.95,98.6,96.87,"23,198,510",36.63%,-59.81,20.14%,-76.47%,21.53,23.28,"27,633","-2,102,247"
2021-05-26,"80,400","80,500","79,700","79,800",100,100.15,98.65,97.04,"11,984,359",36.27%,-33.77,22.64%,-72.55%,24.12,18.06,"240,091","-543,571"
2021-05-25,"80,000","80,400","79,800","79,900",100.18,100.1,98.54,97.11,"13,628,942",41.82%,-37.42,23.91%,-70.59%,26.59,19.91,"2,668,652","-922,234"
2021-05-24,"80,100","80,400","79,500","79,700",100,99.44,98.12,96.76,"13,398,666",41.82%,-52.67,25.38%,-74.51%,28.82,21.58,"-629,955","-1,610,902"
2021-05-21,"80,100","81,500","79,800","80,100",100.4,99.66,98.45,97.2,"20,961,714",42.59%,-24.84,27.08%,-66.67%,31.8,20.37,"702,209","304,047"
2021-05-20,"79,400","79,700","79,100","79,500",100.05,98.65,97.56,96.43,"16,541,828",37.74%,-89.61,27.87%,-78.43%,17.35,25.43,"-426,796","-1,609,981"
2021-05-18,"79,600","80,000","79,100","79,600",100.05,98.39,97.42,96.5,"17,494,407",35.40%,-100.26,29.25%,-76.47%,18.55,27.18,"2,795,953","-5,578,259"
2021-05-17,"80,800","80,900","79,200","79,600",99.65,98.14,97.2,96.44,"17,740,855",33.61%,-103.79,30.85%,-76.47%,20.37,28.77,"-154,232","-3,635,913"
2021-05-14,"79,000","80,300","78,900","80,100",99.38,98.52,97.56,97,"16,450,920",38.84%,-145.09,32.97%,-66.67%,17.5,34.3,"-230,636","-273,497"
2021-05-13,"78,900","79,600","78,400","78,500",96.96,96.37,95.38,95,"31,490,096",32.11%,-272.9,33.05%,-98.04%,12.92,41.66,"-457,049","-9,764,981"
2021-05-12,"80,800","81,200","79,800","80,000",97.9,97.78,96.88,96.69,"35,812,268",36.46%,-222.91,30.03%,-94.59%,15.47,32.59,"-1,986,451","-14,161,342"
2021-05-11,"82,500","82,600","81,100","81,200",98.74,98.89,98.09,98.06,"28,996,680",36.08%,-104.87,29.17%,-92.00%,18.2,21.94,"-6,057,255","-9,684,563"
2021-05-10,"82,300","83,500","81,800","83,200",101.04,101.04,100.39,100.47,"19,385,027",49.40%,52.38,32.23%,-26.67%,23.63,18.55,"2,437,072","945,691"
2021-05-07,"81,800","82,100","81,500","81,900",99.88,99.51,98.79,98.91,"14,154,882",36.84%,-86.97,35.33%,-70.00%,8.11,23.45,"36,218","-2,245,521"
2021-05-06,"81,700","82,300","81,700","82,300",100.41,99.94,99.11,99.37,"17,047,511",37.84%,-64.39,33.29%,-64.86%,9.08,23.26,"-113,727","-2,569,958"
2021-05-04,"81,900","82,600","81,800","82,600",100.83,100.27,99.27,99.71,"12,532,550",40.28%,-49.08,31.67%,-56.76%,10.3,24.88,"460,441","402,597"
2021-05-03,"81,000","82,400","81,000","81,700",99.66,99.02,97.99,98.62,"15,710,336",31.75%,-118.39,30.16%,-81.08%,8.74,28.14,"-420,203","-982,522"
2021-04-30,"81,900","82,100","81,500","81,500",98.98,98.58,97.53,98.32,"18,673,197",37.68%,-138.13,26.71%,-100.00%,10.61,26.52,"-398,967","-2,813,625"
2021-04-29,"82,400","82,500","81,500","81,700",98.91,98.54,97.58,98.51,"20,000,973",36.62%,-150.67,24.23%,-93.75%,11.53,28.81,"-307,631","-4,128,546"
2021-04-28,"83,200","83,200","82,100","82,100",99.23,98.74,97.99,98.96,"15,596,759",33.33%,-113.74,21.36%,-84.85%,13.17,24.36,"-1,980,481","-1,564,876"
2021-04-27,"83,200","83,300","82,500","82,900",100.07,99.47,98.99,99.93,"12,941,533",32.91%,-79.21,20.06%,-68.29%,15.25,22.47,"-759,474","-1,868,806"
2021-04-26,"82,900","83,500","82,600","83,500",100.55,100.06,99.74,100.64,"15,489,938",33.77%,-56.73,20.20%,-58.70%,17.41,24.23,"-997,760","2,104,506"
2021-04-23,"81,900","82,900","81,600","82,800",99.76,99.26,99.02,99.75,"17,805,080",32.89%,-137.81,20.79%,-73.91%,11.29,27.25,"-1,135,601","-356,054"
2021-04-22,"82,900","83,000","82,400","82,400",99.01,98.68,98.62,99.19,"13,934,746",34.62%,-133.48,17.62%,-100.00%,13.37,20.93,"-1,702,689","-2,478,170"
2021-04-21,"83,300","83,500","82,500","82,600",98.85,98.65,98.93,99.29,"21,636,079",48.42%,-127.71,16.94%,-97.30%,14.43,21.27,"-4,724,629","-4,055,812"
2021-04-20,"83,300","84,000","83,100","83,900",100.07,99.85,100.58,100.77,"15,521,965",62.89%,-51.85,16.60%,-54.76%,17.2,17.13,"-542,136","1,160,287"
2021-04-19,"83,800","84,000","83,300","83,300",99.33,98.88,99.99,99.97,"15,287,311",55.56%,-46.21,19.12%,-60.42%,19.26,16.52,"-1,442,072","-3,137,747"
2021-04-16,"84,700","84,700","83,600","83,900",100.07,99.35,100.79,100.61,"15,429,522",61.62%,5.15,20.89%,-46.94%,20.94,14.21,"-2,612,523","-68,508"
2021-04-15,"83,700","84,500","83,400","84,100",100.38,99.48,101.15,100.78,"16,377,412",63.27%,11.57,21.15%,-40.38%,21.32,16.13,"-1,450,831","1,366,219"
2021-04-14,"84,000","84,300","83,400","84,000",100.12,99.5,101.1,100.65,"13,794,652",64.00%,14.49,22.28%,-42.31%,21.74,18.28,"-5,622","-606,362"
2021-04-13,"83,000","84,500","82,800","84,000",99.74,99.81,101.2,100.57,"15,238,206",64.71%,15.24,24.38%,-40.74%,24,20.19,"-422,643","917,904"
2021-04-12,"84,100","84,100","83,100","83,200",98.32,99.07,100.31,99.5,"12,915,282",56.86%,9.24,26.80%,-54.55%,24.1,24.35,"-2,188,369","-818,599"
2021-04-09,"84,700","84,900","83,400","83,600",98.28,99.74,100.88,99.84,"18,193,707",58.00%,33.22,30.84%,-47.27%,26.93,23.68,"-3,150,053","-2,015,358"
2021-04-08,"85,700","85,700","84,100","84,700",99.3,101.3,102.26,101.02,"19,244,259",65.56%,75.15,34.60%,-27.27%,31.77,19.55,"-3,195,948","-1,199,021"
2021-04-07,"86,100","86,200","85,400","85,600",100.78,102.81,103.51,101.96,"17,885,538",64.84%,132.58,36.27%,-10.91%,38.1,7.25,"-1,807,298","1,297,613"
2021-04-06,"86,200","86,200","85,100","86,000",102.26,103.86,104.29,102.37,"19,042,023",69.89%,174.54,31.38%,-3.64%,41.71,7.93,"-2,480,700","3,218,100"
2021-04-05,"85,800","86,000","84,800","85,400",102.47,103.67,103.86,101.72,"16,255,990",64.13%,225.75,25.73%,-11.32%,44.7,8.94,"-1,475,274","293,090"
2021-04-02,"84,000","85,200","83,900","84,800",102.69,103.36,103.34,101.07,"22,997,538",65.63%,256.32,19.44%,-8.89%,41.7,10.16,"2,812,162","5,927,621"
2021-04-01,"82,500","83,000","82,000","82,900",101.2,101.41,101.19,98.83,"18,676,461",50.57%,94.2,13.07%,-29.03%,25.88,13.14,"571,179","3,752,659"
2021-03-31,"82,400","82,700","81,400","81,400",99.78,99.57,99.39,97.04,"17,240,518",46.25%,-29.17,10.06%,-77.42%,27.41,15.96,"-1,263,007","-1,639,715"
2021-03-30,"81,600","82,300","81,300","82,200",100.86,100.44,100.21,98,"13,121,698",57.83%,-14.58,7.54%,-51.61%,26.81,18.8,"354,768","2,069,278"
2021-03-29,"81,700","81,700","81,000","81,600",100.22,99.63,99.39,97.36,"14,952,134",51.22%,-74.81,6.00%,-70.97%,22.33,21.34,"-2,417,140","329,522"
2021-03-26,"81,400","81,600","81,000","81,500",100,99.49,99.21,97.29,"12,845,778",47.13%,-80.69,6.58%,-71.87%,23.05,23.24,"-366,624","-1,896,328"
2021-03-25,"81,000","82,100","80,800","81,200",99.53,98.96,98.62,97.01,"14,758,826",44.71%,-95.9,7.52%,-81.25%,24.68,24.89,"-416,975","127,541"
2021-03-24,"81,000","81,600","80,700","81,000",98.88,98.62,98.33,96.91,"17,926,638",41.86%,-153.82,8.62%,-87.50%,22.57,28.71,"-2,501,937","-3,108,504"
2021-03-23,"82,600","82,900","81,800","81,800",99.54,99.61,99.24,98.04,"13,299,907",38.30%,-4.13,8.10%,-62.50%,25.43,19.66,"-1,178,867","-281,840"
2021-03-22,"82,000","82,300","81,700","82,000",99.54,99.9,99.46,98.45,"12,670,506",41.67%,-39.32,7.38%,-58.82%,21.84,22.09,"-463,747","-1,084,023"
2021-03-19,"82,100","82,500","81,800","81,900",99.47,99.78,99.3,98.51,"15,869,700",47.17%,-40.74,8.43%,-72.34%,23.19,22.43,"-4,105,950","-1,443,555"
2021-03-18,"82,800","83,800","82,600","82,900",100.46,100.97,100.5,99.88,"18,585,244",40.32%,70.99,9.47%,-51.06%,25.72,16.93,"668,333","2,503,431"
2021-03-17,"82,800","82,900","82,000","82,300",99.95,100.3,99.76,99.34,"11,625,146",50.99%,-17.18,7.76%,-64.58%,20.64,19.44,"-1,603,875","602,457"
2021-03-16,"82,200","83,000","82,100","82,800",100.9,100.71,100.21,100.11,"12,293,537",52.74%,5.9,8.49%,-54.17%,22.37,20.14,"1,205,197","1,276,631"
2021-03-15,"82,800","82,900","81,800","81,800",100.02,99.39,98.91,99.09,"13,735,798",48.55%,-32.84,8.99%,-75.00%,23.87,22.29,"-2,408,292","-2,462,993"
2021-03-12,"83,100","83,500","82,400","82,800",101.2,100.52,100.13,100.47,"13,530,573",50.76%,29.63,9.85%,-54.17%,26.08,19.3,"-286,027","2,209,981"
2021-03-11,"81,000","82,500","81,000","82,000",100.39,99.25,99.17,99.7,"23,818,297",49.61%,-62.9,9.06%,-70.83%,21.08,21.68,"-2,683,587","5,997,088"
2021-03-10,"82,400","82,500","80,700","80,900",98.95,97.92,97.78,98.52,"20,038,422",41.09%,-117.59,10.24%,-93.75%,23.79,24.46,"-1,344,528","-1,570,034"
2021-03-09,"81,400","81,900","80,600","81,400",98.81,98.39,98.23,99.31,"25,420,764",37.59%,-137.63,11.61%,-83.33%,22.43,27.96,"1,331,198","-4,837,112"
2021-03-08,"82,900","83,000","81,600","82,000",99.01,99.02,98.89,100.22,"17,641,256",42.25%,-65.27,11.70%,-80.00%,24.82,23.32,"-1,308,012","-1,157,491"
2021-03-05,"81,100","82,600","81,100","82,100",99.01,99.07,98.86,100.56,"20,508,971",51.50%,-93.9,13.02%,-78.00%,24.44,25.7,"-2,704,878","-1,628,801"
2021-03-04,"82,600","83,200","82,200","82,400",98.61,99.43,99.08,101.18,"24,348,331",49.14%,-41.21,14.64%,-72.00%,27,20.71,"-5,713,276","-2,394,769"
2021-03-03,"83,500","84,000","82,800","84,000",100.62,101.27,100.97,103.42,"19,882,132",53.09%,34.01,14.87%,-40.00%,30.29,19.17,"1,239,327","-2,682,700"
2021-03-02,"85,100","85,300","83,000","83,600",100.63,100.67,100.61,103.27,"33,498,180",50.31%,65.88,13.70%,-48.00%,32.59,19.36,"2,546,568","3,554,486"
2021-02-26,"82,800","83,400","82,000","82,500",99.64,99.28,99.28,102.27,"38,520,800",50.00%,-42.24,11.89%,-70.00%,26.2,22.88,"-3,327,093","-10,667,761"
2021-02-25,"84,000","85,400","83,000","85,300",102.99,102.76,102.46,106.05,"34,155,986",52.26%,126.81,12.67%,-14.00%,32.15,21.19,"4,991,798","8,200,403"
2021-02-24,"81,800","83,600","81,300","82,000",99.78,99.09,98.41,102.31,"26,807,651",40.32%,-73.46,11.46%,-80.00%,26.86,26.58,"1,520,115","1,224,432"
2021-02-23,"81,200","82,900","81,100","82,000",99.49,98.97,97.97,102.64,"20,587,314",46.38%,-110.8,13.14%,-81.48%,26.23,31.25,"471,809","-1,902,124"
2021-02-22,"83,800","84,200","82,200","82,200",99.04,99.04,97.93,103.2,"25,419,886",50.68%,-42.04,13.82%,-77.78%,29.78,27.21,"-732,989","1,013,914"
2021-02-19,"82,300","82,800","81,000","82,600",99.04,99.48,98.06,104.02,"25,880,879",46.54%,-109.68,15.26%,-70.37%,23.76,31.29,"-287,967","-4,336,123"
2021-02-18,"83,200","83,600","82,100","82,100",98.68,98.64,97.21,103.78,"21,327,683",39.88%,-82.74,15.50%,-79.63%,26.89,27.34,"-3,574,001","-2,466,664"
2021-02-17,"83,900","84,200","83,000","83,200",99.86,99.69,98.22,105.56,"18,307,735",39.88%,-21.66,17.76%,-67.16%,29.73,23.9,"-5,815,680","-1,715,092"
2021-02-16,"84,500","86,000","84,200","84,900",101.95,101.75,100.12,108.14,"20,483,100",37.70%,57.71,18.81%,-52.44%,33.63,18.76,"-2,835,039","2,200,402"
2021-02-15,"83,800","84,500","83,300","84,200",101.45,101.26,99.12,107.69,"23,529,706",43.56%,-13.48,17.34%,-64.04%,27.64,21.02,"-408,779","3,554,618"
2021-02-10,"82,600","82,600","81,600","81,600",98.72,98.19,95.75,104.76,"23,025,766",32.80%,-101.46,17.91%,-93.26%,19.97,25.27,"-4,684,311","-2,804,113"
2021-02-09,"84,000","84,800","82,700","82,700",99.33,99.04,96.58,106.6,"20,898,332",37.97%,-56.94,18.87%,-80.90%,21.4,19.94,"-557,102","-1,862,821"
2021-02-08,"83,800","84,200","83,000","83,000",99.28,98.93,96.48,107.48,"15,338,765",39.25%,-63.72,21.23%,-77.53%,20.44,22.61,"1,046,695","-266,280"
2021-02-05,"83,100","84,000","82,500","83,500",99.88,98.77,96.62,108.64,"18,036,835",46.27%,-75.39,23.72%,-71.91%,20.7,24.21,"902,128","395,434"
2021-02-04,"83,500","83,800","82,100","82,500",99.04,97.21,95.17,107.88,"24,171,688",37.56%,-108.25,26.17%,-83.15%,21.32,26.23,"-7,315,364","-3,496,928"
2021-02-03,"84,800","85,400","83,400","84,600",101.27,99.03,97.57,111.17,"22,112,205",38.25%,-62.39,28.61%,-66.67%,24.23,22.71,"-3,259,808","-1,305,073"
2021-02-02,"84,100","86,400","83,700","84,400",100.79,98.49,97.47,111.51,"26,302,077",37.67%,-59.31,32.51%,-68.52%,26.76,23.51,"756,444","-57,025"
2021-02-01,"81,700","83,400","81,000","83,000",98.57,96.57,95.88,110.24,"28,046,832",31.90%,-152.71,36.52%,-81.48%,15.56,27.8,"522,310","-2,146,535"
2021-01-29,"84,500","85,000","82,000","82,000",95.93,95.18,94.73,109.51,"39,615,978",27.94%,-174.83,37.79%,-100.00%,17.52,26.06,"-39,104","-5,127,684"
2021-01-28,"83,200","85,600","83,200","83,700",96.83,96.48,96.75,112.36,"31,859,808",37.80%,-156.36,40.59%,-96.32%,20.27,23.86,"-2,224,634","-6,939,777"
2021-01-27,"86,600","87,700","85,600","85,600",98.03,98,99.25,115.59,"26,423,070",55.42%,-89.1,45.58%,-81.16%,22.75,14.55,"-2,782,056","-4,262,308"
2021-01-26,"88,800","89,200","86,500","86,700",98.93,98.79,100.93,117.84,"33,178,936",59.18%,-22.75,49.21%,-71.63%,25.08,11.66,"-8,809,122","-7,891,451"
2021-01-25,"87,000","89,900","86,300","89,400",101.94,101.42,104.62,122.3,"27,258,534",61.70%,28.69,51.17%,-50.34%,28.57,13.28,"3,020,462","1,528,409"
2021-01-22,"89,000","89,700","86,800","86,800",99.98,98.29,102.5,119.58,"30,861,661",58.72%,13.43,53.42%,-65.79%,33.62,13.17,"-6,384,793","-3,556,500"
2021-01-21,"87,500","88,600","86,500","88,100",101.19,99.54,104.94,122.12,"25,318,011",65.78%,20.35,54.91%,-52.41%,33.01,15.02,"-712,099","-1,856,558"
2021-01-20,"89,000","89,000","86,500","87,200",99.79,99.1,104.81,121.65,"25,211,127",68.31%,26.02,57.60%,-49.23%,36.2,16.48,"-4,157,919","-1,022,144"
2021-01-19,"84,500","88,000","83,600","87,000",99,99.44,105.47,122.14,"39,895,044",66.94%,9.3,60.70%,-50.26%,35.78,18.31,"1,139,258","939,308"
2021-01-18,"86,600","87,300","84,100","85,000",95.94,97.5,103.91,120.09,"43,227,951",65.38%,4.61,65.07%,-60.51%,39.83,22.03,"505,669","-919,501"
2021-01-15,"89,800","91,800","88,000","88,000",98,101.17,108.31,125.04,"33,431,809",79.01%,70.81,70.65%,-38.60%,47.21,7.58,"-5,006,115","-2,768,502"
2021-01-14,"88,700","90,000","88,700","89,700",99.71,103.96,111.38,128.28,"26,393,970",85.95%,88.16,70.39%,-28.98%,47.18,8.99,"-5,859,292","2,743,307"
2021-01-13,"89,800","91,200","89,100","89,700",101.24,105.36,112.49,129.19,"36,068,848",83.53%,107.82,70.76%,-28.74%,49.93,7.72,"-1,794,818","-2,890,318"
2021-01-12,"90,300","91,400","87,800","90,600",104.02,107.81,114.79,131.44,"48,682,416",86.67%,120.94,70.38%,-25.00%,54.36,8.4,"-5,885,518","-2,437,514"
2021-01-11,"90,000","96,800","89,500","91,000",106.11,109.96,116.61,133.01,"90,306,177",87.03%,179.96,69.95%,-23.39%,62.62,2.51,"-13,590,286","-5,466,898"
2021-01-08,"83,300","90,000","83,000","88,800",105.51,109.56,115.05,130.75,"59,013,307",83.78%,142.48,66.51%,-6.67%,53.36,3.54,"-5,082,378","7,051,913"
2021-01-07,"82,800","84,200","82,700","82,900",100.36,104.41,108.61,122.9,"32,644,642",77.91%,101.83,63.27%,-12.80%,40.15,5.19,"2,989,615","-2,365,854"
2021-01-06,"83,300","84,500","82,100","82,200",100.64,104.83,108.4,122.55,"42,089,013",76.92%,115.05,61.14%,-18.40%,45.31,5.86,"-5,326,921","-7,004,876"
2021-01-05,"81,600","83,900","81,600","83,900",103.61,108.27,111.43,125.78,"35,335,669",86.71%,143.9,58.69%,-4.03%,48.44,6.76,"-2,477,973","-5,193,705"
2021-01-04,"81,000","84,400","80,200","83,000",104.06,108.6,111.28,125.19,"38,655,276",86.33%,172.61,56.10%,-11.29%,55.56,7.76,"-3,986,032","-4,625,732"
2020-12-30,"77,400","81,300","77,300","81,000",103.93,107.27,109.59,122.91,"29,417,421",77.52%,160.7,53.12%,-3.23%,50.03,10.11,"1,204,866","-322,061"
2020-12-29,"78,800","78,900","77,300","78,300",102.76,104.69,106.89,119.49,"30,339,449",76.61%,162.11,51.08%,-22.22%,46.7,13.48,"-6,166,523","-3,173,143"
2020-12-28,"79,000","80,100","78,200","78,700",104.74,105.86,108.3,120.71,"40,085,044",71.97%,294.06,50.44%,-16.47%,52.81,7.89,"2,397,653","-2,377,472"
2020-12-24,"74,100","78,800","74,000","77,800",105.14,105.41,107.84,119.96,"32,502,870",72.99%,348.79,46.82%,-13.89%,52.09,9.42,"3,706,372","149,423"
2020-12-23,"72,400","74,000","72,300","73,900",101.09,100.79,103.13,114.54,"19,411,326",68.10%,45.43,43.35%,-13.64%,26.36,14.71,"1,824,496","381,497"
2020-12-22,"72,500","73,200","72,100","72,300",98.93,98.61,101.42,112.52,"16,304,910",63.73%,-20.96,45.65%,-42.31%,22.16,17.69,"-691,490","-678,023"
2020-12-21,"73,100","73,400","72,000","73,000",99.48,99.65,102.73,114.02,"20,367,355",73.21%,15.38,50.95%,-24.19%,25,19.96,"87,322","-1,942,904"
2020-12-18,"73,300","73,700","73,000","73,000",99.27,99.66,103.13,114.46,"17,613,029",75.61%,45.45,57.07%,-20.27%,29.12,11.48,"-623,279","-999,493"
2020-12-17,"73,400","73,700","72,600","73,300",99.57,100.27,104.16,115.35,"24,293,214",68.89%,50.05,59.16%,-15.38%,31.37,12.36,"296,221","-3,532,574"
2020-12-16,"74,100","74,500","73,400","73,800",100.35,101.46,105.53,116.56,"17,512,081",71.97%,78.4,61.58%,-8.97%,35.42,5.35,"725,675","-2,135,649"
2020-12-15,"73,800","74,100","73,300","73,800",100.33,102.06,106.21,117,"20,863,671",74.66%,81.9,59.70%,-8.24%,35.31,5.96,"-694,761","-1,328,934"
2020-12-14,"73,600","74,500","73,200","73,800",100.9,102.91,106.83,117.4,"21,510,415",69.43%,95.62,57.94%,-8.24%,38.05,6.42,"-2,076,765","-129,512"
2020-12-11,"73,500","73,800","73,100","73,400",100.6,103.38,106.83,117.16,"18,486,672",69.03%,101.56,55.92%,-6.33%,36.11,7.21,"22,702","-2,013,796"
2020-12-10,"72,700","73,800","72,500","72,900",100.44,103.43,106.9,116.76,"39,882,928",73.03%,109.99,54.26%,-10.87%,38.98,7.78,"-1,190,759","-8,212,701"
2020-12-09,"72,100","73,900","72,000","73,900",102.72,105.59,109.32,118.81,"24,077,996",77.51%,137.09,52.34%,0.00%,43.66,8.72,"812,363","-337,743"
2020-12-08,"72,200","72,900","71,600","71,700",100.9,103.52,107.06,115.73,"25,000,338",73.15%,129.21,50.13%,-18.75%,43.32,10.42,"-810,198","-3,484,911"
2020-12-07,"72,400","73,500","71,900","72,900",103.73,105.87,109.8,118.09,"28,490,496",74.66%,188.71,48.42%,-6.25%,48.14,9.01,"-2,772,092","275,470"
2020-12-04,"70,400","72,100","70,100","71,500",103.56,104.65,108.73,116.26,"28,130,533",68.84%,180.46,45.34%,-7.32%,44.33,10.58,"-787,542","2,588,738"
2020-12-03,"70,100","70,500","69,300","69,700",101.93,103.05,106.92,113.8,"23,677,989",71.52%,147.88,42.86%,-12.12%,39.38,12.93,"-2,666,867","478,021"
2020-12-02,"68,400","69,900","68,300","69,500",102.15,103.53,107.39,113.91,"29,703,942",74.85%,129.24,41.67%,-4.49%,38.26,14.3,"-557,183","2,741,774"
2020-12-01,"67,100","68,300","67,100","67,800",100.5,101.71,105.66,111.52,"22,327,173",70.70%,75.49,41.07%,-19.32%,30.98,17.04,"1,463,114","-820,663"
